,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),I,II,III,IV,V,"Temperature, K","Viscosity, cP",isomer_smiles#1,isomer_smiles#2,isomer_smiles#3,"VdWVolume, A^3#1","VdWVolume, A^3#2","VdWVolume, A^3#3",NumHeteroatoms,RingCount,InertialShapeFactor,SpherocityIndex,Metal_frac_gen,Li,C,N,O,F,Mg,Al,P,S,Cl,K,Cr,Fe,Co,Cu,Zn,Br,ind_syst
392,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,293.15,4.372859747,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
393,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,298.15,4.187531277,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
394,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,303.15,3.97724879,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
395,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,308.15,3.837514953,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
396,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,313.15,3.704998836,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
397,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,318.15,3.552200255,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
398,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,323.15,3.480316586,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
399,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,328.15,3.443937535,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
400,Triethylmethylammonium chloride,acetic acid,0,0.333,0.667,0,0,0,1,0,0,333.15,3.436242723,CC[N+](C)(CC)CC.[Cl-],CC(=O)O,,-11.42331607,-0.700947448,0,2.667,0,0.004943399,0.547967511,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,321
401,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,293.15,3.487069221,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
402,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,298.15,3.256942026,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
403,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,303.15,3.095125017,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
404,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,308.15,2.940747965,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
405,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,313.15,2.853592506,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
406,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,318.15,2.740194654,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
407,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,323.15,2.634762405,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
408,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,328.15,2.53449015,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
409,Triethylmethylammonium chloride,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,333.15,2.431857429,CC[N+](C)(CC)CC.[Cl-],C(CO)O,,-11.42331607,-12.66094745,0,2,0.667,0.005405833,0.508906706,0,0,3.665,0.333,1.334,0,0,0,0,0,0.333,0,0,0,0,0,0,0,319
410,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,293.15,3.845455761,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
411,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,298.15,3.730261292,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
412,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,303.15,3.49316866,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
413,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,308.15,3.297687005,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
414,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,313.15,3.11750733,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
415,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,318.15,2.997730276,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
416,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,323.15,2.960623096,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
417,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,328.15,2.788092909,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
418,Triethylmethylammonium chloride,glycerol,0,0.333,0.667,0,0,0,1,0,0,333.15,2.734367509,CC[N+](C)(CC)CC.[Cl-],C(C(CO)O)O,,-11.42331607,-16.00142117,0,3.334,0,0.003843232,0.595726778,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,322
419,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,293.15,3.884240624,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
420,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,298.15,3.617383452,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
421,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,303.15,3.515121128,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
422,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,308.15,3.335057579,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
423,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,313.15,3.295095851,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
424,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,318.15,3.1755507,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
425,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,323.15,3.148882453,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
426,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,328.15,3.022860941,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
427,Triethylmethylammonium chloride,lactic acid,0,0.333,0.667,0,0,0,1,0,0,333.15,2.960623096,CC[N+](C)(CC)CC.[Cl-],CC(C(=O)O)O,,-11.42331607,-4.041421172,0,2,0.667,0.00398636,0.546946215,0,0,4.332,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,324
428,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,293.15,5.137032969,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
429,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,298.15,4.76609785,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
430,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,303.15,4.473351611,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
431,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,308.15,4.234541193,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
432,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,313.15,3.995628589,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
433,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,318.15,3.778948651,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
434,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,323.15,3.615770982,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
435,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,328.15,3.486151088,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
436,Triethylmethylammonium chloride,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,333.15,3.422958873,CC[N+](C)(CC)CC.[Cl-],CC(=O)CCC(=O)O,,-11.42331607,13.19763138,0,2,0,0.004114666,0.458017906,0,0,5.666,0.333,2.001,0,0,0,0,0,0.333,0,0,0,0,0,0,0,320
437,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,293.15,4.863449194,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
438,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,298.15,4.569024739,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
439,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,303.15,4.26955758,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
440,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,308.15,4.026957544,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
441,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,313.15,3.80999028,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
442,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,318.15,3.619529376,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
443,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,323.15,3.472897696,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
444,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,328.15,3.355153443,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
445,TETRAMETHYLAMMONIUM CHLORIDE,acetic acid,0,0.2,0.8,0,0,0,1,0,0,333.15,3.193763124,C[N+](C)(C)C.[Cl-],CC(=O)O,,-19.3418949,-0.700947448,0,2.8,0,0.014919128,0.359867902,0,0,2.4,0.2,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,270
446,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,293.15,3.495598057,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
447,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,298.15,3.486151088,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
448,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,303.15,3.477849733,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
449,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,308.15,3.469478889,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
450,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,313.15,3.464172181,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
451,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,318.15,3.453157121,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
452,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,323.15,3.445852022,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
453,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,328.15,3.436242723,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
454,Tetrapropylammonium chloride,acetic acid,0,0.143,0.857,0,0,0,1,0,0,333.15,3.430432507,CCC[N+](CCC)(CCC)CCC.[Cl-],CC(=O)O,,1.774315313,-0.700947448,0,2.857,0,0.004837565,0.482437575,0,0,3.43,0.143,1.714,0,0,0,0,0,0.143,0,0,0,0,0,0,0,317
455,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,293.15,4.271513981,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
456,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,298.15,4.009694033,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
457,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,303.15,3.751384659,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
458,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,308.15,3.551053137,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
459,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,313.15,3.303584553,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
460,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,318.15,3.294354286,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
461,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,323.15,3.093312602,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
462,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,328.15,3.212857753,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
463,Tetrapropylammonium chloride,Ethanolamine,0,0.2,0.8,0,0,0,1,0,0,333.15,2.832624936,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.8,0,0.004113527,0.440813924,0,0,4,1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,316
464,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,293.15,3.898329678,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
465,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,298.15,3.656356262,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
466,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,303.15,3.431079756,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
467,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,308.15,3.235142797,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
468,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,313.15,3.129826008,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
469,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,318.15,2.986691529,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
470,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,323.15,2.897016301,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
471,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,328.15,2.820783471,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
472,Tetrapropylammonium chloride,Ethanolamine,0,0.125,0.875,0,0,0,1,0,0,333.15,2.754297452,CCC[N+](CCC)(CCC)CCC.[Cl-],C(CO)N,,1.774315313,-18.64094745,0,2.875,0,0.005963244,0.440161133,0,0,3.25,1,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,316
