Number of components,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",Phase diagram (Yes/No),Reference (DOI),Smiles#1,Smiles#2,Tmelt#1,Tmelt#2,MW,HBD_total,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_NH0,fr_NH1,fr_amide,AROM,ALERTS,n_HM
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.6021,0.3979,400.5567,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,377.15,462.05,244.67190390000002,6.1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.5021,0.4979,417.2587,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,377.15,462.05,260.8860039,6.4937000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.4021,0.5979,432.5083,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,377.15,462.05,277.1001039,6.793699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.3047,0.6953,439.77,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,377.15,462.05,292.89263730000005,7.0859000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.2021,0.7979,451.3888,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,377.15,462.05,309.5283039,7.393700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.1047,0.8953,454.6566,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,377.15,462.05,325.32083730000005,7.6859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.9018,0.0982,416.7958,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,196.07824620000002,5.2946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.7989,0.2011,408.5658,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,212.76255510000004,5.603300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.7013,0.2987,406.1452,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,228.58751670000004,5.896100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.6459,0.3541,402.2723,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,237.57012810000003,6.0623000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.5984,0.4016,410.9864,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,245.27182560000003,6.2048000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.5483,0.4517,421.6369,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,253.39508970000003,6.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.5008,0.4992,428.4145,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,261.0967872,6.4976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.4032,0.5968,439.5492,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,276.92174880000005,6.7904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.3055,0.6945,444.8744,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,292.76292450000005,7.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.2,0.8,455.2829,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,309.8688,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.1024,0.8976,458.4297,Yes,10.1021/acssuschemeng.8b02042,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,422.15,462.05,325.6937616,7.6928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",2-(dimethylamino)ethyl 4-(butylamino)benzoate,0.5,0.5,303.15,No,10.1016/j.molliq.2020.114745,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,341.15,421.15,249.35599999999994,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.897,0.103,307.6,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,162.255772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.798,0.202,294.6,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,168.010048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.7,0.3,290.6,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,173.7062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.598,0.402,294.0,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,179.634848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.499,0.501,297.2,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,185.38912399999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.399,0.601,302.6,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,191.201524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.302,0.698,304.2,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,196.83955199999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.199,0.801,309.0,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,202.826324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.0
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.101,0.899,310.0,Yes,10.1021/acs.jpcb.0c02386,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCO,315.7,311.7,208.52247599999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.9,0.1,319.0,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,156.6382,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.1,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.8,0.2,313.7,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,163.05540000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.2,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.7,0.3,300.2,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,169.4726,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.3,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.599,0.401,290.0,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,175.953972,1.0,0.0,0.0,0.0,0.599,0.0,0.0,0.0,0.599,0.401,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.499,0.501,289.9,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,182.371172,1.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0,0.499,0.501,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.399,0.601,298.2,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,188.78837199999998,1.0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.399,0.601,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.3,0.7,301.4,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,195.14139999999998,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.7,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.2,0.8,305.6,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,201.5586,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8,0.0
2,5,5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.1,0.9,309.4,Yes,10.1021/acs.jpcb.0c02386,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCO,323.5,311.7,207.97579999999996,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.9,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.9003,0.0997,378.0579,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,177.2200967,0.0997,0.0,0.0,1.8006,0.0997,1.8006,0.0,0.0,2.8005999999999998,0.9003,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.8039,0.1961,368.2231,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,174.32915709999997,0.1961,0.0,0.0,1.6078,0.1961,1.6078,0.0,0.0,2.6077999999999997,0.8039,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.717,0.283,356.6529,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,171.72311299999998,0.283,0.0,0.0,1.434,0.283,1.434,0.0,0.0,2.4339999999999997,0.717,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.6334,0.3666,346.2397,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,169.2160326,0.3666,0.0,0.0,1.2668,0.3666,1.2668,0.0,0.0,2.2668,0.6334,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.492,0.508,317.314,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,164.97558800000002,0.508,0.0,0.0,0.984,0.508,0.984,0.0,0.0,1.984,0.492,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.4051,0.5949,321.9421,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,162.3695439,0.5949,0.0,0.0,0.8102,0.5949,0.8102,0.0,0.0,1.8102,0.4051,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.2026,0.7974,280.2893,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,156.2967714,0.7974,0.0,0.0,0.4052,0.7974,0.4052,0.0,0.0,1.4052,0.2026,0.0
2,5,"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.1093,0.8907,301.1157,Yes,10.1016/j.hydromet.2022.105971,c1cnc2c(c1)ccc1cccnc12,Cc1ccc(C(C)C)c(O)c1,388.15,323.5,153.4987977,0.8907,0.0,0.0,0.2186,0.8907,0.2186,0.0,0.0,1.2186,0.1093,0.0
2,5,2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.896,0.104,547.9,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],Cc1ccc(C(C)C)c(O)c1,566.0,323.5,120.58759199999999,0.104,0.896,0.0,0.0,0.104,0.896,0.0,0.0,0.104,0.896,0.0
2,5,2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.795,0.205,518.8,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],Cc1ccc(C(C)C)c(O)c1,566.0,323.5,123.92796499999999,0.205,0.795,0.0,0.0,0.205,0.795,0.0,0.0,0.205,0.795,0.0
2,5,2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.696,0.304,489.7,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],Cc1ccc(C(C)C)c(O)c1,566.0,323.5,127.20219199999997,0.304,0.696,0.0,0.0,0.304,0.696,0.0,0.0,0.304,0.696,0.0
2,5,2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.598,0.402,426.4,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],Cc1ccc(C(C)C)c(O)c1,566.0,323.5,130.443346,0.402,0.598,0.0,0.0,0.402,0.598,0.0,0.0,0.402,0.598,0.0
2,5,2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.499,0.501,359.2,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],Cc1ccc(C(C)C)c(O)c1,566.0,323.5,133.717573,0.501,0.499,0.0,0.0,0.501,0.499,0.0,0.0,0.501,0.499,0.0
2,5,2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.397,0.603,328.5,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],Cc1ccc(C(C)C)c(O)c1,566.0,323.5,137.091019,0.603,0.397,0.0,0.0,0.603,0.397,0.0,0.0,0.603,0.397,0.0
2,5,2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.099,0.901,310.9,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],Cc1ccc(C(C)C)c(O)c1,566.0,323.5,146.946773,0.901,0.099,0.0,0.0,0.901,0.099,0.0,0.0,0.901,0.099,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,826.0,0.174,259.788,Yes,10.1021/acssuschemeng.0c00559,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,125773.900454,0.174,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.174,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.756,0.244,251.167,Yes,10.1021/acssuschemeng.0c00559,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.745096,0.244,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.244,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.679,0.321,244.702,Yes,10.1021/acssuschemeng.0c00559,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.589864,0.321,0.0,0.0,0.0,0.321,0.0,0.0,0.0,0.321,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.508,0.492,229.616,Yes,10.1021/acssuschemeng.0c00559,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.245128,0.492,0.0,0.0,0.0,0.492,0.0,0.0,0.0,0.492,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.5,0.5,229.15,Yes,10.1021/acssuschemeng.0c00559,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.22899999999998,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.5,0.5,229.15,No,10.1016/j.chroma.2018.07.070,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.22899999999998,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.4,0.6,236.15,Yes,10.1021/acssuschemeng.0c00559,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.0274,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.4,0.6,236.15,No,10.1016/j.chroma.2018.07.070,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.0274,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0
2,5,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.399,0.601,238.236,Yes,10.1021/acssuschemeng.0c00559,CC12CCC(CC1=O)C2(C)C,Cc1ccc(C(C)C)c(O)c1,448.15,323.5,151.025384,0.601,0.0,0.0,0.0,0.601,0.0,0.0,0.0,0.601,0.0,0.0
