,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),I,II,III,IV,V,"Temperature, K","Density, g/cm^3",isomer_smiles#1,isomer_smiles#2,isomer_smiles#3,"VdWVolume, A^3#1","VdWVolume, A^3#2","VdWVolume, A^3#3",NumHeteroatoms,RingCount,InertialShapeFactor,SpherocityIndex,Metal_frac_gen,Li,C,N,O,F,Al,P,S,Cl,K,Fe,Cu,Zn,Br,ind_syst
999,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,303.15,1.1341,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.00538555,0.394088436,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,64
1000,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,313.15,1.1273,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.00538555,0.394088436,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,64
1001,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,323.15,1.1204,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.00538555,0.394088436,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,64
1002,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.2,0.8,0,0,0,1,0,0,333.15,1.1131,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.00538555,0.394088436,0,0,5,0.2,2.6,0,0,0,0,0.2,0,0,0,0,0,64
1003,CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,303.15,1.2397,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,,-22.68236862,-23.84284234,0,3.999,0.333,0.00221562,0.478476414,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,53
1004,CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,313.15,1.2346,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,,-22.68236862,-23.84284234,0,3.999,0.333,0.00221562,0.478476414,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,53
1005,CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,323.15,1.2294,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,,-22.68236862,-23.84284234,0,3.999,0.333,0.00221562,0.478476414,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,53
1006,CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,333.15,1.2243,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,,-22.68236862,-23.84284234,0,3.999,0.333,0.00221562,0.478476414,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,53
1007,CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,343.15,1.2192,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,,-22.68236862,-23.84284234,0,3.999,0.333,0.00221562,0.478476414,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,53
1008,CHOLINE CHLORIDE,D-Glc,0,0.667,0.333,0,0,0,1,0,0,353.15,1.214,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,,-22.68236862,-23.84284234,0,3.999,0.333,0.00221562,0.478476414,0,0,5.333,0.667,2.665,0,0,0,0,0.667,0,0,0,0,0,53
1009,CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,303.15,1.1254,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,-22.68236862,-14.06284234,0,3.667,0,0.004115224,0.263111715,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,74
1010,CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,313.15,1.1189,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,-22.68236862,-14.06284234,0,3.667,0,0.004115224,0.263111715,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,74
1011,CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,323.15,1.1125,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,-22.68236862,-14.06284234,0,3.667,0,0.004115224,0.263111715,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,74
1012,CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,333.15,1.1062,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,-22.68236862,-14.06284234,0,3.667,0,0.004115224,0.263111715,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,74
1013,CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,343.15,1.0998,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,-22.68236862,-14.06284234,0,3.667,0,0.004115224,0.263111715,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,74
1014,CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,353.15,1.0935,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,-22.68236862,-14.06284234,0,3.667,0,0.004115224,0.263111715,0,0,5.667,0.333,3.001,0,0,0,0,0.333,0,0,0,0,0,74
1015,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,293.15,1.18875,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1016,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,298.15,1.1857,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1017,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,303.15,1.1827,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1018,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,308.15,1.17965,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1019,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,313.15,1.17665,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1020,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,318.15,1.17365,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1021,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,323.15,1.17065,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1022,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,328.15,1.17,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1023,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,333.15,1.167,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1024,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,338.15,1.164,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1025,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,343.15,1.161,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1026,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,348.15,1.158,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1027,CHOLINE CHLORIDE,GLUTARIC ACID,0,0.5,0.5,0,0,0,1,0,0,353.15,1.155,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,-22.68236862,7.217631381,0,3.5,0,0.003056059,0.459183581,0,0,5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,62
1028,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,293.15,1.198,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1029,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,298.15,1.195,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1030,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,303.15,1.192,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1031,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,308.15,1.189,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1032,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,313.15,1.186,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1033,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,318.15,1.183,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1034,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,323.15,1.181,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1035,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,328.15,1.178,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1036,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,333.15,1.175,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1037,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,338.15,1.172,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1038,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,343.15,1.17,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1039,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,348.15,1.167,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1040,CHOLINE CHLORIDE,glycolic acid,0,0.5,0.5,0,0,0,1,0,0,353.15,1.164,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)O,,-22.68236862,-6.680947448,0,3,0,0.004194353,0.4218477,0,0,3.5,0.5,2,0,0,0,0,0.5,0,0,0,0,0,83
1041,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,293.15,1.141,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1042,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,298.15,1.138,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1043,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,308.15,1.131,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1044,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,313.15,1.128,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1045,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,318.15,1.125,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1046,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,323.15,1.121,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1047,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,328.15,1.118,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1048,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,333.15,1.115,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1049,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,338.15,1.112,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1050,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,343.15,1.108,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1051,CHOLINE CHLORIDE,LEVULINIC ACID,0,0.333,0.667,0,0,0,1,0,0,348.15,1.105,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,-22.68236862,13.19763138,0,3,0,0.004494823,0.401182084,0,0,5,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,64
1052,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,293.15,1.2342395,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1053,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,298.15,1.2312095,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1054,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,308.15,1.212210333,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1055,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,313.15,1.209337333,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1056,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,318.15,1.206477333,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1057,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,323.15,1.203633667,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1058,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,328.15,1.212,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1059,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,333.15,1.209,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1060,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,338.15,1.207,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1061,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,343.15,1.204,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1062,CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,348.15,1.201,C[N+](C)(C)CCO.[Cl-],C(C(=O)O)C(=O)O,,-22.68236862,1.938578828,0,3.5,0,0.00400865,0.41336458,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,92
1063,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,293.15,1.263,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1064,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,308.15,1.252,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1065,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,313.15,1.248,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1066,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,318.15,1.245,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1067,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,323.15,1.241,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1068,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,328.15,1.238,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1069,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,333.15,1.234,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1070,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,338.15,1.231,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1071,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,343.15,1.228,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1072,CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,348.15,1.224,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,-22.68236862,-0.700947448,0,3.5,0,0.003779317,0.437609805,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,94
1073,CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,293.15,1.189356667,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,,-22.68236862,-16.00142117,0,3,0,0.004153813,0.520025295,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,81
1074,CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,343.15,1.1648,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,,-22.68236862,-16.00142117,0,3,0,0.004153813,0.520025295,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,81
1075,CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,353.15,1.1575,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,,-22.68236862,-16.00142117,0,3,0,0.004153813,0.520025295,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,81
1076,CHOLINE CHLORIDE,glycerol,0,0.333,0.667,0,0,0,1,0,0,363.15,1.1495,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,,-22.68236862,-16.00142117,0,3,0,0.004153813,0.520025295,0,0,3.666,0.333,2.334,0,0,0,0,0.333,0,0,0,0,0,81
1077,CHOLINE CHLORIDE,L-Lactic acid,0,0.063,0.938,0,0,0,1,0,0,298.15,1.1732,C[N+](C)(C)CCO.[Cl-],C[C@@H](C(=O)O)O,,-22.68236862,-4.041421172,0,3.003,0,0.006056839,0.559182786,0,0,3.129,0.063,2.877,0,0,0,0,0.063,0,0,0,0,0,63
1078,CHOLINE CHLORIDE,L-Lactic acid,0,0.063,0.938,0,0,0,1,0,0,303.15,1.2071,C[N+](C)(C)CCO.[Cl-],C[C@@H](C(=O)O)O,,-22.68236862,-4.041421172,0,3.003,0,0.006056839,0.559182786,0,0,3.129,0.063,2.877,0,0,0,0,0.063,0,0,0,0,0,63
1079,CHOLINE CHLORIDE,L-Lactic acid,0,0.063,0.938,0,0,0,1,0,0,308.15,1.203,C[N+](C)(C)CCO.[Cl-],C[C@@H](C(=O)O)O,,-22.68236862,-4.041421172,0,3.003,0,0.006056839,0.559182786,0,0,3.129,0.063,2.877,0,0,0,0,0.063,0,0,0,0,0,63
1080,CHOLINE CHLORIDE,L-Lactic acid,0,0.063,0.938,0,0,0,1,0,0,313.15,1.199,C[N+](C)(C)CCO.[Cl-],C[C@@H](C(=O)O)O,,-22.68236862,-4.041421172,0,3.003,0,0.006056839,0.559182786,0,0,3.129,0.063,2.877,0,0,0,0,0.063,0,0,0,0,0,63
1081,CHOLINE CHLORIDE,L-Lactic acid,0,0.063,0.938,0,0,0,1,0,0,318.15,1.195,C[N+](C)(C)CCO.[Cl-],C[C@@H](C(=O)O)O,,-22.68236862,-4.041421172,0,3.003,0,0.006056839,0.559182786,0,0,3.129,0.063,2.877,0,0,0,0,0.063,0,0,0,0,0,63
